,weight [lb],fluffiness [inches],happiness [unitless]
0,12.142238684107328,9.32261802464781,99.49740034506888
1,18.718412298632735,10.234046351286384,99.52698167365973
2,15.077815227984377,9.720732555489816,99.52219086296218
3,15.067507662781383,9.50243489456605,99.52443808044315
4,16.083117234403055,9.961587573736889,99.52482977505048
5,7.191285242332832,9.56394743807647,99.51376752251186
6,15.26844869153578,8.877876508568644,99.52456339838865
7,16.944589461313086,9.40700465139444,99.50418170202246
8,29.58898339132642,8.777743488943244,99.49786337962816
9,20.80564253850503,9.587421242227599,99.51750683100005
10,19.617354641895762,9.719409700566187,99.50642932494672
11,15.186895022250582,8.969424718382662,99.53137795736752
12,19.444282878450174,8.944552538221766,99.51275185160017
13,20.828909863714888,9.274794593118818,99.53519772233376
14,15.28573008954464,9.246017012977134,99.51021695344046
15,10.381280181617193,9.692189007844501,99.51265166047953
16,15.880804731189052,9.38566225728929,99.47531723091434
17,18.565567601935783,9.422753652421449,99.50999268935374
18,24.12881498037441,10.536835694159706,99.50667802494948
19,15.403790878637965,9.069815263710238,99.50974633745889
20,17.566158016765375,10.202057449569857,99.52683056855305
21,25.87031093123874,9.003019834108487,99.49307839435924
22,5.645896631074395,9.81980654421216,99.50054558964244
23,18.565619770161405,9.70347227660473,99.51404476383931
24,18.035078877191683,9.52948775370763,99.52390501071028
25,23.575949041616635,8.889801424767057,99.5236620026643
26,25.864407215050097,9.329196317341124,99.50248562497865
27,12.50071615828126,8.898802811109318,99.52339692933553
28,21.144974976213927,9.436025453918361,99.51497966974783
29,24.303657029320057,9.249561153839972,99.52547598833463
30,9.611149926423483,8.512674293723425,99.49296101898067
31,10.950380795040136,9.469345878021182,99.525671792449
32,23.173562238264203,9.259694913851016,99.51255856604966
33,23.969975222648205,10.087756938099995,99.52081289965538
34,14.502717052777214,9.479150015451147,99.50889829323509
35,11.599964112351007,8.981263828178065,99.50455892056512
36,12.457617725620457,9.896880403049247,99.50799429485858
37,28.506484208541693,9.971983911593679,99.49736202527438
38,26.25493696835691,9.007634773980316,99.5093655797812
39,13.167065302210435,10.485393968995039,99.50613040144742
40,26.540492624859038,9.01334559862508,99.5082825366269
41,11.665450503724088,9.443204050433721,99.50913982292138
42,14.950855252950223,9.15320820257505,99.50123092234713
43,12.000814905777293,9.251028360341492,99.5148710121248
44,13.830782301464076,9.462560717201201,99.5034847907876
45,19.755245604445598,8.821565551534766,99.50644928555485
46,15.77656469930361,10.27361100375345,99.50571029363083
47,15.817954239236872,8.92414599734867,99.51647923676471
48,16.5095139062894,9.293592531735651,99.50945195214736
49,23.118062751822237,9.007721080103176,99.52557844836195
50,12.336822550343927,9.41983843701175,99.51149746210868
51,20.388651420544015,9.434520471648623,99.50553053628568
52,25.172388554995088,9.239665759791603,99.51817113363592
53,23.565998996899125,9.346843627270145,99.5271690128789
54,25.41397938439787,9.430637544404286,99.51501098148047
55,17.90721944162652,9.98336901572662,99.50474870777052
56,20.452927204140984,9.356122234631187,99.50649812275525
57,16.192262262379852,9.885073862986152,99.49907949386953
58,18.90094384688102,9.101788557108552,99.49396376942184
59,11.835169273232188,9.856444480962452,99.5278880597808
60,21.923381935722375,8.877234908717094,99.49640950315785
61,17.781998666348258,8.997870641021708,99.516156050095
62,9.733835323390908,8.800871541207345,99.52382541129035
63,15.386790081750474,9.541734613025463,99.5218567179819
64,13.829060068824816,9.904603577914422,99.52471138862512
65,21.942621026238246,10.314428283736556,99.51657884712888
66,29.159235968030305,9.030622264614312,99.5001949331224
67,20.015708952720864,9.134793655027934,99.48996522861053
68,21.17336186925835,9.5651830352255,99.50067867967343
69,18.972729763494645,9.16897312110852,99.50779977898141
70,19.80262122347286,8.382470450406917,99.50013210988018
71,18.867956567063516,8.912243137295283,99.50269747156851
72,11.08717657066235,9.342844174632486,99.49291919499883
73,27.56264446303948,10.120963440352662,99.51095980816069
74,25.567834849755684,8.98469668544546,99.5050790478444
75,23.126607809773624,9.512706722468945,99.50245390149745
76,17.64651924067468,10.417242604443196,99.50298629948269
77,18.793095575857635,8.531958857901055,99.51190271834405
78,15.312575338894211,9.07510517490911,99.51026668350465
79,14.509469743739498,9.830728504654683,99.51405149167667
80,19.341272543575815,9.846089634684462,99.51522502617775
81,24.757886271044065,9.810982084701747,99.51213770922095
82,14.701254459866394,9.771798485958863,99.50469089035285
83,14.503869774436279,9.770872134084769,99.50321994090555
84,17.777772950024552,9.446545513808001,99.49992175197598
85,20.990180686364017,9.230064954888684,99.51677374614566
86,21.956853353833733,9.51377333083964,99.51715819497987
87,19.02980665728421,9.266903612797364,99.50673594747995
88,14.768740206131591,8.966231064471522,99.50635237141957
89,18.415213599073326,9.413131230609281,99.51151285628983
90,17.01562966771595,10.313545749798939,99.51289277130515
91,18.3419722380051,9.120264436193413,99.51314416417559
92,19.76419716544038,8.73796296204978,99.50338530288981
93,18.15021314445914,10.477323258471355,99.49925897159993
94,16.097473246742844,10.030714247296359,99.510840932637
95,1.165248767459289,8.776620283439541,99.51163640572145
96,21.281638250390163,9.295452287136039,99.52220294774536
97,17.61451474569984,8.591296191456241,99.50171829479368
98,20.87836005303875,9.215099654543774,99.50920194089719
99,9.721397970251012,9.594215892799172,99.5144458383061
100,11.153987786573573,10.228028416292469,99.51991343771937
101,14.095649988467068,10.354725287199502,99.50577241153808
102,23.43465683638415,9.260225539734948,99.51393568715739
103,24.111656316868796,9.22311307593775,99.498537816954
104,10.667142281971547,9.72953812143085,99.51895303322503
105,13.428797012000292,9.58473877326323,99.50173184985972
106,18.821156787596852,9.116434954381551,99.48520698704556
107,30.956815197182706,8.778196818314417,99.51502157556281
108,13.101888260588746,9.979432131360236,99.51414740315874
109,26.422745247862153,9.812716867997995,99.49742194427388
110,21.094559289975397,10.440103454233139,99.50092322344989
111,18.6506759805479,9.576017381088445,99.50619362187534
112,30.823651167812066,9.539689631473303,99.51848635867884
113,20.73627888694587,8.962599453138697,99.5018752430652
114,25.170270275213497,9.393886755972176,99.51011027448214
115,14.659407674963603,10.224081716173014,99.51686706858565
116,23.858780596255436,9.028917531126451,99.51826504559331
117,21.41832000852256,10.157852165872894,99.5158728090315
118,16.957864554922246,9.114040969630738,99.51107620259633
119,20.07239818745475,9.634864973761074,99.50477982759685
120,24.408606140657817,9.94852183121614,99.52049650510776
121,21.67220786744692,10.2742090862887,99.50330650016339
122,18.064657415657244,10.097780088542493,99.52229390090592
123,20.069685782348497,9.866337645096674,99.48905647984895
124,17.819173421449776,9.733679048949428,99.5233300098966
125,13.430192429289152,9.878024478397275,99.51306693126334
126,8.629665859686177,10.101588042272287,99.50432951289231
127,17.120762516527066,9.281173258591453,99.51675827757369
128,10.641851747033767,10.270377181329161,99.50939019056133
129,21.989840091100127,10.291706519388377,99.52473364982937
130,21.913052771439613,9.077958907039825,99.51579444394726
131,8.835066336918647,9.412861996600531,99.52410616144276
132,16.677389651665433,10.219815922312822,99.52339747562785
133,16.267304050926818,9.05640870591754,99.50650586756403
134,11.403520697660916,9.468458527725604,99.50899966244455
135,9.275848570478415,8.844956127848643,99.52002536715457
136,17.740064429476504,8.281477649224502,99.50070406157212
137,16.553124668377,8.976952211964576,99.4945028121781
138,15.272071853594465,9.931144971110006,99.51280227714646
139,23.109974766448566,10.001561345071284,99.50555689627355
140,10.514659923447173,9.508509726020852,99.5224650089551
141,14.577667350980109,9.272934031673831,99.5066507369815
142,17.756341581908604,8.775334705069731,99.514780409541
143,20.992657574142044,9.470088174578198,99.50516316976034
144,12.67848966357036,9.545005861067015,99.51659726470677
145,14.004641394600148,9.825760181765897,99.5084125247759
146,16.945595931013827,9.915240055863734,99.51850113060733
147,22.6067676594354,10.055405414125971,99.52016156512141
148,13.782068699259018,10.302876215731986,99.50817299113186
149,15.668768386801986,9.190587821531013,99.49629155429533
150,15.852274978960747,8.421593353134677,99.51771250544829
151,14.25299420536647,9.334337760439913,99.50364325360545
152,14.063891843516162,9.718907561069821,99.51628449766169
153,4.528996708023813,9.53933290824741,99.50529991628396
154,13.137423357195292,10.6461644074371,99.50656932467281
155,15.913083268908164,8.885359577255224,99.49632971294318
156,8.380955411086424,10.326092086953212,99.5174807370542
157,19.49244918348341,9.314172325355452,99.50741059039542
158,8.148823288596422,9.628748245547609,99.49838943189391
159,14.788689869568486,10.54993097057911,99.51891249936821
160,20.98388911588569,9.422468216197146,99.49826881969305
161,13.994441155488516,9.33379895557774,99.50442512478827
162,23.307999063570847,9.321809287173213,99.51778366377702
163,20.575429777087393,9.312039209490967,99.49362434318958
164,15.760347586361574,9.564515869994434,99.51651244739134
165,15.83336679239817,9.477231749519778,99.49822369667528
166,22.81874413937557,9.673298281448687,99.52410000609825
