,weight [lb],fluffiness [inches],happiness [unitless]
0,22.396760535159256,9.575583387641622,99.50263809462753
1,14.975171850490888,9.181854875399203,99.54042884537324
2,10.507399798454172,9.010206257554675,99.4963089465362
3,21.76921730434124,9.644318225567734,99.49991047677752
4,14.914496520905187,9.259211116873884,99.51334732140808
5,16.529560168060478,8.869513166292627,99.50326126032351
6,11.30999439466272,9.360718848011942,99.52482939209403
7,23.36855132592546,9.670446509330716,99.52073632356539
8,14.473831849471072,9.541249382439716,99.5261302899877
9,23.950022153457912,10.15902989015142,99.50499841769845
10,9.279773519442129,10.093017815452475,99.52356703547008
11,10.678803326004669,9.289065065303957,99.50834196177819
12,9.009824929038725,9.711659003496077,99.50491785725636
13,20.652801624687935,9.129409962031898,99.51580691547977
14,14.241331269483101,8.898380777708057,99.51276361738368
15,15.589696231170963,10.104746920934367,99.52664986695717
16,12.533179745559707,8.974302609372542,99.50400935847878
17,10.60317428901865,10.499502525454618,99.52551408425126
18,13.935067962124533,9.048856987995828,99.51891184712134
19,21.36063743630246,9.204035058955448,99.50597225157917
20,19.172951939701946,9.026609727887935,99.5023352931578
21,13.085030987596133,9.331186477775077,99.50700555744223
22,18.348448209446993,9.317099284293423,99.51494455473531
23,8.376458425693688,9.17944961620451,99.50483446231497
24,9.935882588310537,9.320717940269377,99.50606935918174
25,8.937975366512864,9.408076739549193,99.51257644117156
26,15.323713893986099,9.80004023483394,99.50151665896698
27,13.437326093717047,9.665522557239012,99.50124711968648
28,15.38406739551171,9.525860597113676,99.50464077829615
29,16.129928819840526,9.01987317420288,99.49893492448324
30,16.1243693661954,10.000168664590404,99.50968712004533
31,10.303171559110389,9.045124687148988,99.50934357611958
32,14.908053463386873,9.36678610557334,99.50470088390138
33,22.198215981978134,9.602053229778345,99.50738021748454
34,13.810222081151265,8.539052164121816,99.50193125985892
35,22.727918871807937,9.034903069038647,99.50510371481485
36,13.646013493218893,9.791094977002153,99.51295128323692
37,9.571819312142466,10.2669311189328,99.51208701109674
38,18.401130057038124,9.196296833273596,99.51593482440184
39,9.176967094887639,10.495249400814313,99.51039001836043
40,19.325468345020656,10.090814192963757,99.52512881581598
41,14.899641482492367,9.15402804506012,99.48953889204614
42,17.467016222125316,9.89004357788742,99.50834428514675
43,6.487697672777374,9.73752723815763,99.50021219969476
44,11.96583593051054,9.557060266249435,99.5058172637527
45,12.189860175800032,8.435242907503117,99.51013873748614
46,11.883314232006859,9.565130581223833,99.4993553655809
47,21.60869203230461,8.79960456496616,99.5309251394946
48,16.63501848666382,9.340581257601364,99.50485016802273
49,15.24760536775256,10.156545917984902,99.50729974055693
50,13.066241182347609,9.512700489274122,99.53006621355256
51,17.50034205471954,9.162609269665865,99.50480083321673
52,14.92232535972133,9.782483552620139,99.52856132346933
53,16.17424350051875,8.976917341753127,99.50147016728438
54,6.530914160946706,9.543758146773651,99.51509260122494
55,15.372734413099833,9.445924452208583,99.51565412206217
56,20.499436782585384,9.482571455034913,99.5225625124558
57,28.034998148030354,9.045319968099731,99.51471542475595
58,10.293392124397773,8.890585241754424,99.51560725095948
59,16.220518885619903,9.483404272060984,99.52735153313566
60,14.81585934143547,10.409195557595996,99.5108341544296
61,12.461854447470394,10.171402278918247,99.50731520179188
62,16.467281591185024,9.711787697986585,99.48911371679851
63,9.820385302538458,9.326787104975653,99.50853468704481
64,10.014859593488262,9.31304861599462,99.52069781165518
65,6.46793190257063,9.447548645779717,99.51202635335659
66,19.53505900473463,9.857437266289304,99.51151008669117
67,14.391904257990937,9.00438868937375,99.51652840485443
68,17.97467476965596,9.67013906659451,99.49556518578505
69,16.459488804869142,9.362898657634235,99.51429738667669
70,19.001344391007127,10.319967495806823,99.48195256724179
71,20.66619977375763,10.013105548784338,99.50806155264851
72,11.29549571836716,9.35233112657032,99.49712026299697
73,17.360275741375613,9.593173656808466,99.48489673671305
74,23.413647720292687,9.323513128872156,99.51866779375776
75,15.282399023873726,8.785591052446277,99.50983087258217
76,23.971429536843452,9.463297468345601,99.50837185174014
77,16.840128894626968,9.895158380427755,99.5027715447686
78,7.520835713780112,9.203302689661955,99.51044998986679
79,14.711225336405223,9.2907988871275,99.49029144335422
80,14.983834232740902,9.532976600552812,99.50667533856287
81,21.012787809451037,9.53439984352942,99.51288615360336
82,21.730273406147987,10.098046055429805,99.51116583183939
83,18.75787713017634,9.705131783850797,99.50343621066925
84,12.590340311145923,10.068450604489323,99.51889711690377
85,12.408073784202648,9.322527171782859,99.5068386656531
86,20.089399419084593,10.203439494860175,99.50859588198989
87,13.000729259887217,10.149258627637975,99.52327383633886
88,17.785964810215127,9.499270570505125,99.50053870670922
89,20.434194486747018,10.03099675004616,99.49971532762736
90,20.383547998171657,9.305969747588982,99.49924564644216
91,25.66004633299283,9.185276989226649,99.50673421186481
92,18.848022444524968,8.72981120847474,99.52007520675565
93,19.995309434873075,9.290871134377428,99.49880848711945
94,7.97449539501763,9.566064289127446,99.49851491117951
95,16.677603294702198,9.756196413966675,99.5070728156803
96,20.098673643083906,9.02050822103275,99.51043534047841
97,15.979973647208194,9.90865763619461,99.51884315092533
98,14.48776693850852,9.22369858076496,99.51643231971387
99,13.072028985937035,9.758545151854635,99.50774012191991
100,17.392465897485945,9.768980666950835,99.5078968315247
101,19.698427819080994,10.681280927600653,99.50040743890878
102,20.363048562052956,10.163386632712,99.5239873559508
103,11.563590329097256,9.659430835279679,99.50905048544857
104,14.600740475516934,9.506640205708138,99.50951257150808
105,14.284018318551245,9.813769862604637,99.52087901644545
106,18.22346755892929,9.426444514208798,99.50989037056814
107,15.583816609826732,9.28652005478697,99.51951656112466
108,18.134276165331052,10.381148592951162,99.49081007417547
109,12.516340410701924,10.198742185926346,99.48912447825981
110,14.39868560860731,10.20095173689157,99.525967526894
111,11.067204699970405,8.719572483288779,99.52953405777875
112,15.445321423336594,9.239620391945554,99.50877040532747
113,13.777621205035198,9.653164575853495,99.51745527246428
114,10.185512883548862,9.889113712449806,99.5196736162458
115,9.5303851908061,9.047544233566226,99.50385414789257
116,12.12789675521233,9.709262860009865,99.51533596613073
117,13.307662054903073,9.163407134060265,99.519718670621
118,10.357948589300277,9.61515100254619,99.5223022287064
119,16.176410905572936,9.433070782580174,99.50658441356484
120,20.508714920518063,9.580254968444642,99.50240270338018
121,14.64211435743435,9.770522065508576,99.50675419784743
122,17.323261493219764,8.789321334089326,99.52094393762219
123,12.686817372524276,9.194795866963725,99.50883771557532
124,22.939409027181583,9.782400765433122,99.5088741872771
125,8.330419416559664,9.987018331323398,99.52426259286175
126,17.191053811292225,10.070817137234444,99.50476973578188
127,10.610580906256455,9.315182900852639,99.48942910229785
128,17.259622524347087,10.280949298416731,99.48610260285041
129,11.273367604169831,10.460079754818844,99.5008453390556
130,14.934729768713352,9.086965671727244,99.5156412973599
131,15.006869029344303,9.093478718892568,99.51008824720142
132,20.261653871805294,9.200454879350819,99.51497462398211
133,13.771559231010233,9.375408848313612,99.5028953017399
134,17.333868628100852,9.449367450330598,99.52361253764674
135,22.20316472409204,8.901627714227146,99.51209425742303
136,17.600532214698244,9.163426712745403,99.51157515980378
137,16.2166371511275,8.929689238608537,99.51033387705085
138,15.132029278562278,9.273657397039026,99.52041205827344
139,27.918281856729376,9.777769485632962,99.51460093489989
140,14.55335657940839,8.908593855481305,99.50111458004584
141,20.575903023948808,9.59321585285814,99.52218395278574
142,21.51867018583,9.240895900350333,99.50821027692352
143,13.327211864561358,9.187245108332945,99.50072789674681
144,16.86888337580854,9.686751217345673,99.49943108577553
145,14.906604772364926,9.299603550586255,99.51307848123764
146,12.82492455067155,10.255253073533568,99.51091664258091
147,18.8057237294752,9.63775079741239,99.49677342945678
148,8.935656188218427,9.138368715345248,99.50899225417623
149,15.089016546776538,9.39276807405788,99.50237850196486
150,12.793873821102812,9.49166651275378,99.49174521509428
151,20.638705643490756,9.325389575073405,99.50291646185575
152,9.66169862606992,9.292653156101458,99.51242505437148
153,14.038349086557746,10.51024921472575,99.50080927412627
154,28.187017862347858,9.986925487057528,99.50794622441455
155,25.334869426533935,10.044952140053308,99.5146950765225
156,22.40790317443603,9.091533713819961,99.52895823151296
157,19.054077165893958,9.120902652781584,99.51890699479279
158,20.798899958750017,9.883981219147834,99.49845546606275
159,5.768705064464461,8.59431271313161,99.51132971813993
160,13.916105729650843,9.350672692758252,99.51461919183937
161,21.239391920679136,9.07666847947092,99.5123560085652
162,14.625924581896179,10.50531683892463,99.50810653275784
163,16.542817748822984,9.260123428126317,99.50380255725743
164,14.405827270540737,8.7136534559814,99.51038524955597
165,18.7314529556266,9.038779816656447,99.49926713301564
166,7.085267031697715,9.564575301172303,99.49771831433152
167,16.903774243675745,9.427613061993263,99.50561489712388
168,11.332037728504519,9.993982334369054,99.50847701086602
169,11.626851394405572,9.666910238629555,99.49572945533538
170,7.086971224221994,9.515757143552634,99.49009190908862
171,13.439422743504897,9.22502718415323,99.49829718537634
172,12.590096188051904,9.472266753436394,99.51694426343894
173,15.031083804917072,9.972895931919595,99.50731910183376
174,18.451943994877304,9.094082304138729,99.51768307954448
175,3.194948445614882,8.30920418052193,99.51082497713874
176,14.3756869570256,9.607216796009693,99.51840836323319
177,14.172276164899666,10.433656995479057,99.51060337272263
178,19.699104865865426,9.673670994574502,99.51751995984162
179,18.692223869621134,9.209497201229707,99.50684306754336
180,17.979424064178993,10.374107165541911,99.50720368976009
181,23.110379506827808,9.09293459500443,99.52418463840482
182,15.306013845102036,9.1365691210884,99.52340784588938
183,15.179450924006685,9.2162177300615,99.49264373435014
184,28.06363812154331,9.059674632033634,99.51223423778293
185,21.41205652439319,9.414907974760444,99.50567232168069
186,22.054568690914735,9.846955089404807,99.50117453686653
187,21.160599834606455,9.462193448015046,99.50615923412471
188,16.823591049557233,10.29167477104888,99.50512855316857
189,11.462572929392904,8.985907284357632,99.4993221893558
190,25.695929759332493,10.277156445629029,99.50094591180769
191,19.97701653513458,9.355082692058104,99.5093195847385
192,20.73579291229924,9.01489609625655,99.51260993715282
193,8.506852847506833,10.025817373936537,99.49713448343682
194,19.339988867581567,9.775207474073484,99.51599070438577
195,14.864602826518825,10.455342460930058,99.51401699325234
196,21.381886944549947,10.00445743664489,99.5159737792304
197,16.473415481884683,9.452479577280817,99.52222429961822
198,17.29737803884167,9.382212954133884,99.49914447860797
199,9.263779725233313,8.683797975179859,99.52399086655983
200,21.841255361674435,9.775299828710786,99.5214776198892
201,15.322523115314013,9.922439070496853,99.51901471976777
202,18.299164327718927,9.374930667045481,99.50521019151742
203,17.475674064317197,9.860279883251772,99.51560302676643
204,15.679814993397299,10.295266741863383,99.52531132649106
205,16.656391259200745,9.439153680408628,99.50909540242561
206,22.747113207604293,10.425330090150636,99.5184195382342
207,10.004609664398288,8.882650107064237,99.50112567580379
208,7.784079378182593,9.13743884223971,99.51280404250812
209,16.851020118204517,10.223225015959274,99.519617235383
210,18.62343440510682,9.596961852509988,99.5186536301046
211,22.77752117552485,9.083064621568104,99.51394397622775
212,14.010475373038027,9.575863961054667,99.52080828036708
213,18.13113982826101,9.524705389684309,99.51261795213019
214,11.219409078341037,8.680624252712217,99.51830733922779
215,21.647293096951145,9.32806058632648,99.49199513210377
216,7.134499489689427,9.682153889343303,99.51377353827414
217,20.545900358040363,8.797717276611843,99.50200595506725
218,18.654578224367526,9.216358508907351,99.49597081316256
219,15.827146510582493,9.84904816901701,99.50139673287973
